P1,E1,E2,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,E3,E4,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24S,M1S,M2,M3,M4,E5S,E6S,E7,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119S,M120,M121S,Target
20,36,73.5,Feature3-B,Feature4-B,6,45,5,6,6,5,6,37,5,9,8,36.6,72.3,5,27,27,0,476,Feature23-A,FALSE,Feature25-A,Feature26-A,43,55.91,211.57,8,43.55,7.176881588,6.829557127,-0.347324462,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,3.9805,1.7897,2.1909,0.39,3.6066,1.4157,19.8676,24.6958,19.55,5.4,177.6,47.5,5,165,747,1.62,69.1,0.101,1.0016,0,0,32.0407,29.8472,2.54,2.1936,53.8,3.1155,1.9414,1.5107,1.21,0.922,53.2,1.7897,3.9805,39.17,3.6066,46.4,455,13.4,0.4,69.5,0.101,0.2515,16.4,267.2,47.8,16.8,274.5,436,3.36,69.4,0.1045,0.754,18.2898,58.4,31.3569,3.4841,1.247,2.0322,18.2898,3.4841,35.8,2.2371,0.013,0.2049,46.3,512,14.6,0.416,69.3,0.104,0.2536,1.3209,2.2105,2.2114,0.101,0.001,12.5245,15.9724,21.59,109,2.0591,4.5269,54,1.7941,2.0144,10.94,35,331.86,196.9812,8,0
20,36.1,73,Feature3-C,Feature4-E,6,10,5,5,5,53,5,11,6,41,5,37.6,72,5,26,25,1,476,Feature23-A,FALSE,Feature25-A,Feature26-A,43,55.91,211.57,8,43.55,6.972662338,7.073720689,0.101058351,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,3.9805,1.7897,2.1909,0.39,3.6066,1.4157,19.8676,24.6958,19.55,5.4,177.6,47.5,5,165,747,1.62,69.1,0.101,1.0016,0,0,32.0407,29.8472,2.54,2.1936,53.8,3.1155,1.9414,1.5107,1.21,0.922,53.2,1.7897,3.9805,39.17,3.6066,46.4,455,13.4,0.4,69.5,0.101,0.2515,16.4,267.2,47.8,16.8,274.5,436,3.36,69.4,0.1045,0.754,18.2898,58.4,31.3569,3.4841,1.247,2.0322,18.2898,3.4841,35.8,2.2371,0.013,0.2049,46.3,512,14.6,0.416,69.3,0.104,0.2536,1.3209,2.2105,2.2114,0.101,0.001,12.5245,15.9724,21.59,109,2.0591,4.5269,54,1.7941,2.0144,10.94,35,331.86,196.9812,8,0
23,36.1,73,Feature3-D,Feature4-E,5,5,7,35,5,8,7,8,9,5,5,37.1,71.7,5,27,27,0,473,Feature23-A,FALSE,Feature25-A,Feature26-A,43,55.91,211.57,8,43.55,6.972662338,6.731986247,-0.240676091,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,3.9805,1.7897,2.1909,0.39,3.6066,1.4157,19.8676,24.6958,19.55,5.4,177.6,47.5,5,165,747,1.62,69.1,0.101,1.0016,0,0,32.0407,29.8472,2.54,2.1936,53.8,3.1155,1.9414,1.5107,1.21,0.922,53.2,1.7897,3.9805,39.17,3.6066,46.4,455,13.4,0.4,69.5,0.101,0.2515,16.4,267.2,47.8,16.8,274.5,436,3.36,69.4,0.1045,0.754,18.2898,58.4,31.3569,3.4841,1.247,2.0322,18.2898,3.4841,35.8,2.2371,0.013,0.2049,46.3,512,14.6,0.416,69.3,0.104,0.2536,1.3209,2.2105,2.2114,0.101,0.001,12.5245,15.9724,21.59,109,2.0591,4.5269,54,1.7941,2.0144,10.94,35,331.86,196.9812,8,0
21,37.2,73,Feature3-C,Feature4-C,10,5,5,5,5,5,5,5,9,5,5,39.7,73,5,28,27,1,425,Feature23-A,FALSE,Feature25-B,Feature26-A,10,235.37,183.85,8,43.55,7.409326131,8.360519378,0.951193247,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,3.9805,1.7897,2.1909,0.39,3.6066,1.4157,19.8676,24.6958,19.55,5.4,177.6,47.5,5,165,747,1.62,69.1,0.101,1.0016,0,0,32.0407,29.8472,2.54,2.1936,53.8,3.1155,1.9414,1.5107,1.21,0.922,53.2,1.7897,3.9805,39.17,3.6066,46.4,455,13.4,0.4,69.5,0.101,0.2515,16.4,267.2,47.8,16.8,274.5,436,3.36,69.4,0.1045,0.754,18.2898,58.4,31.3569,3.4841,1.247,2.0322,18.2898,3.4841,35.8,2.2371,0.013,0.2049,46.3,512,14.6,0.416,69.3,0.104,0.2536,1.3209,2.2105,2.2114,0.101,0.001,12.5245,15.9724,21.59,109,2.0591,4.5269,54,1.7941,2.0144,10.94,36,341.87,199.134,8,0
20,36.4,73.6,Feature3-A,Feature4-A,5,5,5,5,5,5,5,5,5,6,5,37.5,72.1,5,26,26,0,425,Feature23-A,FALSE,Feature25-B,Feature26-A,10,235.37,183.85,8,43.55,7.386664312,7.084170451,-0.302493861,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,3.9805,1.7897,2.1909,0.39,3.6066,1.4157,19.8676,24.6958,19.55,5.4,177.6,47.5,5,165,747,1.62,69.1,0.101,1.0016,0,0,32.0407,29.8472,2.54,2.1936,53.8,3.1155,1.9414,1.5107,1.21,0.922,53.2,1.7897,3.9805,39.17,3.6066,46.4,455,13.4,0.4,69.5,0.101,0.2515,16.4,267.2,47.8,16.8,274.5,436,3.36,69.4,0.1045,0.754,18.2898,58.4,31.3569,3.4841,1.247,2.0322,18.2898,3.4841,35.8,2.2371,0.013,0.2049,46.3,512,14.6,0.416,69.3,0.104,0.2536,1.3209,2.2105,2.2114,0.101,0.001,12.5245,15.9724,21.59,109,2.0591,4.5269,54,1.7941,2.0144,10.94,36,341.87,199.134,8,0
22,36.4,73.6,Feature3-C,Feature4-F,5,13,5,32,5,6,5,5,9,6,5,39.5,72.1,5,28,28,0,425,Feature23-A,FALSE,Feature25-B,Feature26-A,10,235.37,183.85,8,43.55,7.386664312,7.84162268,0.454958368,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,3.9805,1.7897,2.1909,0.39,3.6066,1.4157,19.8676,24.6958,19.55,5.4,177.6,47.5,5,165,747,1.62,69.1,0.101,1.0016,0,0,32.0407,29.8472,2.54,2.1936,53.8,3.1155,1.9414,1.5107,1.21,0.922,53.2,1.7897,3.9805,39.17,3.6066,46.4,455,13.4,0.4,69.5,0.101,0.2515,16.4,267.2,47.8,16.8,274.5,436,3.36,69.4,0.1045,0.754,18.2898,58.4,31.3569,3.4841,1.247,2.0322,18.2898,3.4841,35.8,2.2371,0.013,0.2049,46.3,512,14.6,0.416,69.3,0.104,0.2536,1.3209,2.2105,2.2114,0.101,0.001,12.5245,15.9724,21.59,109,2.0591,4.5269,54,1.7941,2.0144,10.94,36,341.87,199.134,8,0
20,36.6,73.7,Feature3-D,Feature4-E,7,5,7,5,5,5,5,6,5,20,9,35.2,72.5,5,28,28,0,425,Feature23-A,FALSE,Feature25-B,Feature26-A,10,235.37,183.85,8,43.55,7.515499039,6.362528528,-1.152970511,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,3.9805,1.7897,2.1909,0.39,3.6066,1.4157,19.8676,24.6958,19.55,5.4,177.6,47.5,5,165,747,1.62,69.1,0.101,1.0016,0,0,32.0407,29.8472,2.54,2.1936,53.8,3.1155,1.9414,1.5107,1.21,0.922,53.2,1.7897,3.9805,39.17,3.6066,46.4,455,13.4,0.4,69.5,0.101,0.2515,16.4,267.2,47.8,16.8,274.5,436,3.36,69.4,0.1045,0.754,18.2898,58.4,31.3569,3.4841,1.247,2.0322,18.2898,3.4841,35.8,2.2371,0.013,0.2049,46.3,512,14.6,0.416,69.3,0.104,0.2536,1.3209,2.2105,2.2114,0.101,0.001,12.5245,15.9724,21.59,109,2.0591,4.5269,54,1.7941,2.0144,10.94,36,341.87,199.134,8,0
20,36.5,73.7,Feature3-C,Feature4-D,6,6,5,5,5,9,16,8,7,5,7,39.5,72.3,5,26,26,0,425,Feature23-A,FALSE,Feature25-B,Feature26-A,10,235.37,183.85,8,43.55,7.475604885,7.940483518,0.464878632,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,3.9805,1.7897,2.1909,0.39,3.6066,1.4157,19.8676,24.6958,19.55,5.4,177.6,47.5,5,165,747,1.62,69.1,0.101,1.0016,0,0,32.0407,29.8472,2.54,2.1936,53.8,3.1155,1.9414,1.5107,1.21,0.922,53.2,1.7897,3.9805,39.17,3.6066,46.4,455,13.4,0.4,69.5,0.101,0.2515,16.4,267.2,47.8,16.8,274.5,436,3.36,69.4,0.1045,0.754,18.2898,58.4,31.3569,3.4841,1.247,2.0322,18.2898,3.4841,35.8,2.2371,0.013,0.2049,46.3,512,14.6,0.416,69.3,0.104,0.2536,1.3209,2.2105,2.2114,0.101,0.001,12.5245,15.9724,21.59,109,2.0591,4.5269,54,1.7941,2.0144,10.94,36,341.87,199.134,8,0
20,35.8,72.4,Feature3-C,Feature4-C,8,13,6,12,18,14,5,38,5,33,6,37.4,71.4,5,25,24,1,476,Feature23-A,FALSE,Feature25-A,Feature26-A,43,235.37,211.57,8,43.55,6.558208396,6.701342719,0.143134323,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,3.9805,1.7897,2.1909,0.39,3.6066,1.4157,19.8676,24.6958,19.55,5.4,177.6,47.5,5,165,747,1.62,69.1,0.101,1.0016,0,0,32.0407,29.8472,2.54,2.1936,53.8,3.1155,1.9414,1.5107,1.21,0.922,53.2,1.7897,3.9805,39.17,3.6066,46.4,455,13.4,0.4,69.5,0.101,0.2515,16.4,267.2,47.8,16.8,274.5,436,3.36,69.4,0.1045,0.754,18.2898,58.4,31.3569,3.4841,1.247,2.0322,18.2898,3.4841,35.8,2.2371,0.013,0.2049,46.3,512,14.6,0.416,69.3,0.104,0.2536,1.3209,2.2105,2.2114,0.101,0.001,12.5245,15.9724,21.59,109,2.0591,4.5269,54,1.7941,2.0144,10.94,36,341.87,199.134,8,1
20,35.8,73.5,Feature3-A,Feature4-A,5,5,6,11,43,18,13,5,5,21,24,37.4,71.4,5,28,28,0,476,Feature23-A,FALSE,Feature25-A,Feature26-A,43,235.37,183.85,8,43.55,7.095868846,6.701342719,-0.394526127,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,3.9805,1.7897,2.1909,0.39,3.6066,1.4157,19.8676,24.6958,19.55,5.4,177.6,47.5,5,165,747,1.62,69.1,0.101,1.0016,0,0,32.0407,29.8472,2.54,2.1936,53.8,3.1155,1.9414,1.5107,1.21,0.922,53.2,1.7897,3.9805,39.17,3.6066,46.4,455,13.4,0.4,69.5,0.101,0.2515,16.4,267.2,47.8,16.8,274.5,436,3.36,69.4,0.1045,0.754,18.2898,58.4,31.3569,3.4841,1.247,2.0322,18.2898,3.4841,35.8,2.2371,0.013,0.2049,46.3,512,14.6,0.416,69.3,0.104,0.2536,1.3209,2.2105,2.2114,0.101,0.001,12.5245,15.9724,21.59,109,2.0591,4.5269,54,1.7941,2.0144,10.94,36,341.87,199.134,8,0
23,40.2,69.9,Feature3-A,Feature4-A,5,5,6,6,7,5,9,5,5,11,6,40.2,69.9,5,26,26,0,,#N/A,,Feature25-A,#N/A,10,55.91,211.57,20.25,217.48,7.008422183,7.008422183,0,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.9164,16.6583,28.46,131,2.06,4.7101,56,1.8511,2.0831,11.13,35,337.51,199.134,8,1
20,40.2,69.9,Feature3-C,Feature4-D,5,5,5,6,5,5,5,5,5,34,5,41.3,69.4,5,27,27,0,,#N/A,,Feature25-A,#N/A,10,55.91,211.57,20.25,217.48,7.008422183,7.15248998,0.144067796,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.9164,16.6583,28.46,131,2.06,4.7101,56,1.8511,2.0831,11.13,35,337.51,199.134,8,1
20,40.6,69.3,Feature3-D,Feature4-E,6,6,5,20,18,8,18,30,6,5,9,39.7,70.4,5,26,26,0,,#N/A,,Feature25-A,#N/A,10,55.91,211.57,20.25,217.48,6.854456727,7.074276139,0.219819412,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.9164,16.6583,28.46,131,2.06,4.7101,56,1.8511,2.0831,11.13,35,337.51,199.134,8,1
23,41.4,69.3,Feature3-A,Feature4-A,10,5,14,6,6,18,5,13,9,6,8,39.9,70.1,5,27,27,0,475,Feature23-A,FALSE,Feature25-A,Feature26-A,12,55.91,211.57,20.25,67.78,7.137906141,6.998729203,-0.139176938,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.7584,15.7198,25.2,114,2.0573,4.4578,54,1.7622,1.9548,9.86,35,337.51,199.134,8,0
22,40.4,69.5,Feature3-D,Feature4-E,7,6,5,6,5,8,6,7,6,10,8,41.2,69.6,5,25,25,0,475,Feature23-A,FALSE,Feature25-A,Feature26-A,12,55.91,211.57,20.25,67.78,6.882068805,7.21669759,0.334628786,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.7584,15.7198,25.2,114,2.0573,4.4578,54,1.7622,1.9548,9.86,35,337.51,199.134,8,0
21,40.4,69.5,Feature3-C,Feature4-C,7,10,8,7,9,7,10,10,16,5,5,41.2,69.4,5,27,27,0,475,Feature23-A,FALSE,Feature25-A,Feature26-A,12,55.91,211.57,20.25,67.78,6.882068805,7.117237639,0.235168834,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.7584,15.7198,25.2,114,2.0573,4.4578,54,1.7622,1.9548,9.86,35,337.51,199.134,8,0
28,40.6,69.5,Feature3-C,Feature4-F,13,7,5,8,12,17,8,13,13,6,5,40.7,69.7,5,25,25,0,475,Feature23-A,FALSE,Feature25-A,Feature26-A,12,55.91,211.57,20.25,67.78,6.953761386,7.0888112,0.135049814,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.7584,15.7198,25.2,114,2.0573,4.4578,54,1.7622,1.9548,9.86,35,337.51,199.134,8,1
20,40.4,69.5,Feature3-C,Feature4-D,6,5,5,5,5,9,7,5,5,5,28,40.6,69.7,5,26,26,0,475,Feature23-A,FALSE,Feature25-A,Feature26-A,12,55.91,211.57,20.25,67.78,6.882068805,7.053055834,0.170987029,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.7584,15.7198,25.2,114,2.0573,4.4578,54,1.7622,1.9548,9.86,35,337.51,199.134,8,0
20,39,70.3,Feature3-C,Feature4-C,9,5,6,8,9,9,6,10,8,33,9,39.1,70.5,5,27,26,1,461,Feature23-A,FALSE,Feature25-A,Feature26-A,11,55.91,183.85,20.25,67.78,6.766550436,6.902533549,0.135983112,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.7584,15.7198,25.2,114,2.0573,4.4578,54,1.7622,1.9548,9.86,36,338.22,200.2104,8,0
20,38.9,70,Feature3-B,Feature4-B,5,6,5,5,5,5,5,5,5,5,5,39.7,70.5,5,26,25,1,461,Feature23-A,FALSE,Feature25-A,Feature26-A,11,55.91,183.85,20.25,67.78,6.58112498,7.123779302,0.542654322,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.7584,15.7198,25.2,114,2.0573,4.4578,54,1.7622,1.9548,9.86,36,338.22,200.2104,8,0
27,40,69,Feature3-C,Feature4-C,5,5,18,5,5,14,7,16,10,6,15,41,70.6,5,27,27,0,473,Feature23-A,FALSE,Feature25-A,Feature26-A,14,55.91,183.85,20.25,67.78,6.489855924,7.642791259,1.152935335,19.18038182,25.57179,24.868,3.728,103.13,46.85555556,466.2222222,1.739,70.66666667,0.1087,1.001444444,93.4,3.0083,5.0065,39.9,46.71,1.011,320.5,8.66,0.552777778,70.57777778,0.1104,0.2511,5.0065,5.2108,3.92,4.1568,1.9516,2.2051,0.4,3.685,1.4798,20.1846,26.0105,22.4,5.1,161.5,48.7,5.1,160.9,708,1.76,68.7,0.1078,0.9979,7,29,32.0335,29.8468,2.54,2.1868,50.2,3.2441,1.8928,1.53,1.21,1.0573,49.6,1.9516,4.1568,40.11,3.685,45.8,479,13.1,0.45,69.6,0.11,0.2488,16.7,248.8,47.1,17.5,260,405,3.36,69,0.1044,0.7532,18.5094,57.4,32.2851,3.5872,1.3245,2.0566,18.5094,3.5872,36.9,2.2628,0.013,0.2062,46.5,508,14.1,0.428,69.4,0.1068,0.2534,1.3254,2.2254,2.2269,0.171,0.0017,11.7584,15.7198,25.2,114,2.0573,4.4578,54,1.7622,1.9548,9.86,35,337.51,199.134,8,0
